a1,Lg2,Fmax_BIC,m1,a61,L1,Fmax_PEC,I1,l0,ls,L2,Lg1,m2,I2,Fmax_DEL,Fmax_BRA,Fmax_TRI_long,Fmax_TRI_lat,tau_act,D1,D2,tau1,tau2,endpoint_dev_cm,energy_sum_a2
0.037973739566573315,0.16527776632140825,739.3105997046566,1.8989296269875293,0.02743696021711597,0.27207319330920954,696.4228790234687,0.01213281267517713,0.10600600213284293,0.09304451727939617,0.26119996543648377,0.12679385528321627,1.562272917374096,0.017520914405158503,1205.0218756700115,1012.1468410284429,826.1159522853833,680.2274470610685,0.014315051045291174,0.5026695855480439,0.3047540611243449,26.31206548796139,6.582400084424741,0.239542220623147,0.6023981430914582
0.03245753632276447,0.16434055424887445,835.6918802012115,1.656887883777322,0.02347135640872321,0.29244360292417415,742.8856047106788,0.011107293086654245,0.09719701920504797,0.09707620955481451,0.2563207237152187,0.1230043480924632,1.5153540091564661,0.019171207659168132,1243.6526187900167,1070.7539411291743,754.2033241334381,609.448073389744,0.015147214291768275,0.5383103198512853,0.27929624680364545,24.6523822119162,8.673484786147682,2.274318329077425,0.5835808802830543
0.03649501697732764,0.17767093800143952,808.7771965631482,2.0017124597900606,0.02308631518175288,0.2431843819787223,726.6893265504453,0.011468166002693621,0.10045353990644935,0.10923408832666559,0.2650973888694844,0.14332263603002832,1.4847486036987412,0.019716184108992757,1064.8051097137159,1066.7430268974083,787.5138862818363,681.0206805506008,0.015297009405736486,0.48143524750914984,0.2975291460252326,25.67022301861737,7.841986233569858,2.729580083364138,0.5299538724676192
0.03674849522239572,0.15201553543102178,702.3104879684456,1.9166325663668329,0.022932616097637786,0.2631616240582981,765.4955435833995,0.01251612662123033,0.10445988848764656,0.1034831674920683,0.24544928494674556,0.1281209499792839,1.4843780677709975,0.017117071183664723,1056.5756878139698,1079.6780961372203,787.0426751326235,681.5809852052972,0.015054352172987479,0.5203078902735393,0.31141523574668717,24.93340290351831,6.747382469896211,1.6077521391093001,0.5005939076420914
0.032180355780817536,0.1662524219824999,769.6760459965677,1.9991320436842213,0.023404427329012167,0.24813260066392182,693.5064936975781,0.012015899005013767,0.10926972772226824,0.0947156677854978,0.23474785525133865,0.12548708863587607,1.3627437310501118,0.018880014097084317,1149.1815520159525,1035.635899530866,842.1288489201788,601.4578400935113,0.014426541440070826,0.515003681134814,0.32431582656865654,21.96631321124588,7.369762086703057,3.340440043064477,0.5547555509085149
0.03614665978173901,0.16930455618290413,837.1621816208664,1.8605943074968696,0.022744437056519906,0.24706399538028453,641.4511996668357,0.012268228139052893,0.10777489963630409,0.10656761431543363,0.2738325105221152,0.13751249076271613,1.5487801981388523,0.01751817475180171,1186.9611715099668,1015.3655897348197,743.8488325844664,574.3751353039993,0.015355943402996425,0.5093936941646547,0.2701723086303502,26.39326043111731,8.600277633864895,2.678429867030381,0.6694098045738364
0.0350235204082379,0.15524134197991143,841.8376915242741,1.6414567738984112,0.02731743525117831,0.24473213604247476,630.6130112188913,0.012621337769828768,0.09636737601566422,0.10590417158808436,0.2587034662834593,0.1279984096964033,1.5221252125003948,0.01807403398030458,1038.800433249854,974.4238364674095,864.3095237197601,585.0644224903144,0.015618398642988146,0.4562898153444681,0.27771628921856617,22.537331665235016,7.8090530683178985,2.530110568046641,0.5251365954026701
0.037051575261021485,0.15132505911068603,718.1516248321493,1.9981029890351318,0.026646744781517913,0.2634997099433752,716.9695316282106,0.012402941397143442,0.09797970667843325,0.09283910394413046,0.26345508224408165,0.1411403906541137,1.4799379594162936,0.016207382868390657,1106.1471562227443,890.1512844484744,737.8738567582575,579.5431342879592,0.01510982383258168,0.5327926912620801,0.29309871367133916,25.054420853252758,6.591466830338505,0.7361478393204993,0.5484188199526576
0.03164738411365257,0.1771336422353256,741.0913012629717,1.75763075554885,0.02561835978303725,0.29328426657617895,686.712930416181,0.012321342557870022,0.10885081730549008,0.09591320844162568,0.28526140524998184,0.13975026759207496,1.4370170199556467,0.016679779090868974,1095.4028605704939,998.0841329841355,750.3154165326256,594.1890828700208,0.015212200022853057,0.5042423865005037,0.3197311575659558,20.666772682300998,7.295233461939011,3.4355431378376986,0.5185593845867292
0.03223193110423173,0.16824454866904318,821.8341950532366,1.7646916993752007,0.026126320565971795,0.25965700731338603,766.8877880795121,0.011047236606112123,0.09678961496642004,0.10006461329947842,0.2528824202804836,0.12252215876399772,1.5036760120974615,0.01747543080058723,1132.0436696263207,899.5096479409387,852.0485630014605,653.7876078458887,0.01521283407988047,0.5156738839223943,0.32863748945549054,22.581514882602416,6.881500817528772,1.255537489599663,0.5005059305798805
